Hour,Temperature (C),Humidity (%),Seasons,Holiday,Functioning Day,Precipitation,Day,Month,Year
3,5.5,57,2,0,1,0,18,3,2018
4,5.6,55,2,0,1,0,18,3,2018
5,5.6,55,2,0,1,0,18,3,2018
6,5.7,54,2,0,1,0,18,3,2018
7,5.5,58,2,0,1,0,18,3,2018
8,5.9,58,2,0,1,0,18,3,2018
9,6.3,53,2,0,1,0,18,3,2018
10,7.2,53,2,0,1,0,18,3,2018
11,8.5,49,2,0,1,0,18,3,2018
12,9.8,46,2,0,1,0,18,3,2018
13,10.6,43,2,0,1,0,18,3,2018
14,11.0,41,2,0,1,0,18,3,2018
15,12.0,37,2,0,1,0,18,3,2018
16,12.3,30,2,0,1,0,18,3,2018
17,11.1,42,2,0,1,0,18,3,2018
18,10.4,47,2,0,1,0,18,3,2018
19,10.0,53,2,0,1,0,18,3,2018
20,9.2,66,2,0,1,0,18,3,2018
21,8.8,72,2,0,1,0,18,3,2018
22,8.1,76,2,0,1,0,18,3,2018
23,7.4,80,2,0,1,0,18,3,2018
0,7.0,81,2,0,1,1,19,3,2018
1,6.7,84,2,0,1,0,19,3,2018
2,6.6,86,2,0,1,0,19,3,2018
3,6.5,88,2,0,1,1,19,3,2018
4,6.3,90,2,0,1,0,19,3,2018
5,6.2,89,2,0,1,0,19,3,2018
6,6.5,88,2,0,1,1,19,3,2018
7,6.5,88,2,0,1,0,19,3,2018
8,7.3,84,2,0,1,0,19,3,2018
9,8.2,81,2,0,1,1,19,3,2018
10,9.1,77,2,0,1,0,19,3,2018
11,10.2,65,2,0,1,0,19,3,2018
12,10.2,58,2,0,1,0,19,3,2018
13,10.1,61,2,0,1,0,19,3,2018
14,10.1,59,2,0,1,0,19,3,2018
15,9.8,57,2,0,1,0,19,3,2018
16,8.9,63,2,0,1,0,19,3,2018
17,8.5,59,2,0,1,0,19,3,2018
18,8.6,55,2,0,1,0,19,3,2018
19,8.4,51,2,0,1,0,19,3,2018
20,8.3,47,2,0,1,0,19,3,2018
21,8.0,47,2,0,1,0,19,3,2018
22,7.6,48,2,0,1,0,19,3,2018
23,6.9,44,2,0,1,0,19,3,2018
0,6.3,42,2,0,1,0,20,3,2018
1,5.5,42,2,0,1,0,20,3,2018
2,5.1,44,2,0,1,0,20,3,2018
3,4.7,44,2,0,1,0,20,3,2018
4,4.4,44,2,0,1,0,20,3,2018
5,4.1,42,2,0,1,0,20,3,2018
6,3.9,43,2,0,1,0,20,3,2018
7,3.8,44,2,0,1,0,20,3,2018
8,4.3,43,2,0,1,0,20,3,2018
9,5.7,38,2,0,1,0,20,3,2018
10,7.4,35,2,0,1,0,20,3,2018
11,8.4,34,2,0,1,0,20,3,2018
12,9.0,33,2,0,1,0,20,3,2018
13,8.0,37,2,0,1,0,20,3,2018
14,7.3,38,2,0,1,0,20,3,2018
15,6.5,39,2,0,1,0,20,3,2018
16,5.6,42,2,0,1,0,20,3,2018
17,4.9,43,2,0,1,0,20,3,2018
18,4.1,43,2,0,1,0,20,3,2018
19,3.2,45,2,0,1,0,20,3,2018
20,2.7,45,2,0,1,0,20,3,2018
21,2.3,40,2,0,1,0,20,3,2018
22,2.0,37,2,0,1,0,20,3,2018
23,1.8,37,2,0,1,0,20,3,2018
0,1.6,39,2,0,1,0,21,3,2018
1,1.5,40,2,0,1,0,21,3,2018
2,1.4,40,2,0,1,0,21,3,2018
3,1.3,40,2,0,1,0,21,3,2018
4,1.3,39,2,0,1,0,21,3,2018
5,1.3,40,2,0,1,0,21,3,2018
6,1.4,42,2,0,1,0,21,3,2018
7,1.4,43,2,0,1,0,21,3,2018
8,1.6,42,2,0,1,0,21,3,2018
9,2.5,40,2,0,1,0,21,3,2018
10,3.6,37,2,0,1,0,21,3,2018
11,4.8,35,2,0,1,0,21,3,2018
12,4.8,51,2,0,1,0,21,3,2018
13,4.0,64,2,0,1,0,21,3,2018
14,1.9,89,2,0,1,0,21,3,2018
15,2.2,85,2,0,1,1,21,3,2018
16,2.4,79,2,0,1,0,21,3,2018
17,2.5,78,2,0,1,0,21,3,2018
18,2.0,77,2,0,1,0,21,3,2018
19,2.0,81,2,0,1,0,21,3,2018
20,1.7,85,2,0,1,0,21,3,2018
21,1.2,92,2,0,1,1,21,3,2018
22,1.2,87,2,0,1,0,21,3,2018
23,1.5,86,2,0,1,0,21,3,2018
0,1.6,86,2,0,1,0,22,3,2018
1,1.6,85,2,0,1,0,22,3,2018
2,1.5,86,2,0,1,0,22,3,2018
3,1.3,87,2,0,1,0,22,3,2018
4,1.3,87,2,0,1,0,22,3,2018
5,1.1,88,2,0,1,0,22,3,2018
6,0.8,88,2,0,1,0,22,3,2018
7,0.6,85,2,0,1,0,22,3,2018
8,1.1,79,2,0,1,0,22,3,2018
9,2.5,67,2,0,1,0,22,3,2018
10,4.9,56,2,0,1,0,22,3,2018
11,6.9,46,2,0,1,0,22,3,2018
12,8.3,36,2,0,1,0,22,3,2018
13,9.9,29,2,0,1,0,22,3,2018
14,11.4,30,2,0,1,0,22,3,2018
15,10.7,34,2,0,1,0,22,3,2018
16,10.3,34,2,0,1,0,22,3,2018
17,9.6,38,2,0,1,0,22,3,2018
18,7.9,46,2,0,1,0,22,3,2018
19,6.2,54,2,0,1,0,22,3,2018
20,5.1,56,2,0,1,0,22,3,2018
21,4.5,62,2,0,1,0,22,3,2018
22,3.9,66,2,0,1,0,22,3,2018
23,3.4,69,2,0,1,0,22,3,2018
0,2.9,72,2,0,1,0,23,3,2018
1,2.5,75,2,0,1,0,23,3,2018
2,2.2,80,2,0,1,0,23,3,2018
3,1.9,81,2,0,1,0,23,3,2018
4,2.0,80,2,0,1,0,23,3,2018
5,2.2,79,2,0,1,0,23,3,2018
6,2.3,80,2,0,1,0,23,3,2018
7,2.5,79,2,0,1,0,23,3,2018
8,2.6,77,2,0,1,0,23,3,2018
9,3.3,72,2,0,1,0,23,3,2018
10,5.4,64,2,0,1,0,23,3,2018
11,7.1,50,2,0,1,0,23,3,2018
12,9.3,37,2,0,1,0,23,3,2018
13,10.9,36,2,0,1,0,23,3,2018
14,12.4,33,2,0,1,0,23,3,2018
15,12.1,30,2,0,1,0,23,3,2018
16,12.2,24,2,0,1,0,23,3,2018
17,11.2,27,2,0,1,0,23,3,2018
18,9.7,36,2,0,1,0,23,3,2018
19,8.3,48,2,0,1,0,23,3,2018
20,6.7,48,2,0,1,0,23,3,2018
21,5.8,60,2,0,1,0,23,3,2018
22,5.3,63,2,0,1,0,23,3,2018
23,5.0,42,2,0,1,0,23,3,2018
0,4.7,46,2,0,1,0,24,3,2018
1,4.7,51,2,0,1,0,24,3,2018
2,5.0,50,2,0,1,0,24,3,2018
3,5.0,51,2,0,1,0,24,3,2018
4,5.1,54,2,0,1,0,24,3,2018
5,4.7,54,2,0,1,0,24,3,2018
6,4.2,50,2,0,1,0,24,3,2018
7,4.0,54,2,0,1,0,24,3,2018
8,4.5,49,2,0,1,0,24,3,2018
9,6.5,40,2,0,1,0,24,3,2018
10,7.2,43,2,0,1,0,24,3,2018
11,9.0,56,2,0,1,0,24,3,2018
12,10.6,52,2,0,1,0,24,3,2018
13,12.4,50,2,0,1,0,24,3,2018
14,12.7,55,2,0,1,0,24,3,2018
15,12.4,58,2,0,1,0,24,3,2018
16,12.3,61,2,0,1,0,24,3,2018
17,11.1,66,2,0,1,0,24,3,2018
18,9.0,76,2,0,1,0,24,3,2018
19,7.7,80,2,0,1,0,24,3,2018
20,7.1,83,2,0,1,0,24,3,2018
21,6.7,84,2,0,1,0,24,3,2018
22,6.5,85,2,0,1,0,24,3,2018
23,6.4,85,2,0,1,0,24,3,2018
0,6.4,84,2,0,1,0,25,3,2018
1,6.4,82,2,0,1,0,25,3,2018
2,6.0,82,2,0,1,0,25,3,2018
3,5.5,83,2,0,1,0,25,3,2018
4,5.3,82,2,0,1,0,25,3,2018
5,5.0,83,2,0,1,0,25,3,2018
6,4.6,84,2,0,1,0,25,3,2018
7,4.7,82,2,0,1,0,25,3,2018
8,5.0,79,2,0,1,0,25,3,2018
9,6.3,73,2,0,1,0,25,3,2018
10,8.4,65,2,0,1,0,25,3,2018
11,10.7,56,2,0,1,0,25,3,2018
12,12.7,45,2,0,1,0,25,3,2018
13,14.6,38,2,0,1,0,25,3,2018
14,16.1,37,2,0,1,0,25,3,2018
15,16.7,38,2,0,1,0,25,3,2018
16,16.5,39,2,0,1,0,25,3,2018
17,15.8,40,2,0,1,0,25,3,2018
18,14.4,44,2,0,1,0,25,3,2018
19,12.6,59,2,0,1,0,25,3,2018
20,10.7,70,2,0,1,0,25,3,2018
21,9.8,74,2,0,1,0,25,3,2018
22,8.8,79,2,0,1,0,25,3,2018
23,8.0,82,2,0,1,0,25,3,2018
0,7.1,84,2,0,1,0,26,3,2018
1,6.3,87,2,0,1,0,26,3,2018
2,5.4,95,2,0,1,0,26,3,2018
3,5.5,96,2,0,1,0,26,3,2018
4,5.5,96,2,0,1,0,26,3,2018
5,5.4,97,2,0,1,0,26,3,2018
6,5.7,97,2,0,1,0,26,3,2018
7,6.0,96,2,0,1,0,26,3,2018
8,6.4,90,2,0,1,0,26,3,2018
9,7.6,82,2,0,1,0,26,3,2018
10,10.0,70,2,0,1,0,26,3,2018
11,12.6,60,2,0,1,0,26,3,2018
12,14.6,53,2,0,1,0,26,3,2018
13,16.0,47,2,0,1,0,26,3,2018
14,17.4,39,2,0,1,0,26,3,2018
15,17.6,33,2,0,1,0,26,3,2018
16,17.7,33,2,0,1,0,26,3,2018
17,17.1,31,2,0,1,0,26,3,2018
18,16.0,33,2,0,1,0,26,3,2018
19,14.3,37,2,0,1,0,26,3,2018
20,12.9,42,2,0,1,0,26,3,2018
21,11.6,54,2,0,1,0,26,3,2018
22,10.7,58,2,0,1,0,26,3,2018
23,9.8,62,2,0,1,0,26,3,2018
0,9.0,68,2,0,1,0,27,3,2018
1,8.7,70,2,0,1,0,27,3,2018
2,8.3,70,2,0,1,0,27,3,2018
3,8.1,71,2,0,1,0,27,3,2018
4,7.8,70,2,0,1,0,27,3,2018
5,8.0,63,2,0,1,0,27,3,2018
6,8.1,66,2,0,1,0,27,3,2018
7,8.5,67,2,0,1,0,27,3,2018
8,9.3,62,2,0,1,0,27,3,2018
9,11.6,51,2,0,1,0,27,3,2018
10,13.9,40,2,0,1,0,27,3,2018
11,15.8,40,2,0,1,0,27,3,2018
12,16.7,47,2,0,1,0,27,3,2018
13,18.6,46,2,0,1,0,27,3,2018
14,19.4,45,2,0,1,0,27,3,2018
15,19.9,45,2,0,1,0,27,3,2018
16,19.5,50,2,0,1,0,27,3,2018
17,18.4,54,2,0,1,0,27,3,2018
18,16.8,60,2,0,1,0,27,3,2018
19,15.0,67,2,0,1,0,27,3,2018
20,13.9,72,2,0,1,0,27,3,2018
21,13.4,73,2,0,1,0,27,3,2018
22,12.9,75,2,0,1,0,27,3,2018
23,12.4,74,2,0,1,0,27,3,2018
0,12.0,76,2,0,1,0,28,3,2018
1,11.6,74,2,0,1,0,28,3,2018
2,11.5,75,2,0,1,0,28,3,2018
3,10.9,79,2,0,1,0,28,3,2018
4,10.6,77,2,0,1,0,28,3,2018
5,10.2,80,2,0,1,0,28,3,2018
6,9.6,84,2,0,1,0,28,3,2018
7,9.6,82,2,0,1,0,28,3,2018
8,10.3,77,2,0,1,0,28,3,2018
9,12.4,66,2,0,1,0,28,3,2018
10,14.7,62,2,0,1,0,28,3,2018
11,15.6,60,2,0,1,0,28,3,2018
12,16.5,57,2,0,1,0,28,3,2018
13,17.5,54,2,0,1,0,28,3,2018
14,18.6,46,2,0,1,0,28,3,2018
15,18.2,45,2,0,1,0,28,3,2018
16,18.3,43,2,0,1,0,28,3,2018
17,17.6,45,2,0,1,0,28,3,2018
18,17.0,53,2,0,1,0,28,3,2018
19,16.0,60,2,0,1,0,28,3,2018
20,15.2,65,2,0,1,0,28,3,2018
21,14.2,70,2,0,1,0,28,3,2018
22,13.6,73,2,0,1,0,28,3,2018
23,13.5,74,2,0,1,0,28,3,2018
0,13.4,77,2,0,1,0,29,3,2018
1,13.0,81,2,0,1,0,29,3,2018
2,12.9,83,2,0,1,0,29,3,2018
3,12.7,80,2,0,1,0,29,3,2018
4,12.8,81,2,0,1,0,29,3,2018
5,12.7,83,2,0,1,0,29,3,2018
6,12.6,83,2,0,1,0,29,3,2018
7,12.8,82,2,0,1,0,29,3,2018
8,13.3,80,2,0,1,0,29,3,2018
9,13.5,79,2,0,1,0,29,3,2018
10,15.0,69,2,0,1,0,29,3,2018
11,16.1,63,2,0,1,0,29,3,2018
12,18.2,55,2,0,1,0,29,3,2018
13,19.5,48,2,0,1,0,29,3,2018
14,20.2,47,2,0,1,0,29,3,2018
15,20.8,42,2,0,1,0,29,3,2018
16,20.7,38,2,0,1,0,29,3,2018
17,20.3,48,2,0,1,0,29,3,2018
18,19.1,47,2,0,1,0,29,3,2018
19,17.5,61,2,0,1,0,29,3,2018
20,15.6,64,2,0,1,0,29,3,2018
21,14.4,66,2,0,1,0,29,3,2018
22,13.3,71,2,0,1,0,29,3,2018
23,12.7,75,2,0,1,0,29,3,2018
0,11.8,78,2,0,1,0,30,3,2018
1,11.4,77,2,0,1,0,30,3,2018
2,10.8,72,2,0,1,0,30,3,2018
3,10.3,68,2,0,1,0,30,3,2018
4,9.9,67,2,0,1,0,30,3,2018
5,10.4,62,2,0,1,0,30,3,2018
6,10.3,70,2,0,1,0,30,3,2018
7,10.5,70,2,0,1,0,30,3,2018
8,11.5,60,2,0,1,0,30,3,2018
9,13.7,46,2,0,1,0,30,3,2018
10,16.0,29,2,0,1,0,30,3,2018
11,17.8,26,2,0,1,0,30,3,2018
12,19.1,26,2,0,1,0,30,3,2018
13,20.3,27,2,0,1,0,30,3,2018
14,21.0,28,2,0,1,0,30,3,2018
15,21.8,28,2,0,1,0,30,3,2018
16,20.7,36,2,0,1,0,30,3,2018
17,19.4,45,2,0,1,0,30,3,2018
18,17.4,57,2,0,1,0,30,3,2018
19,15.2,60,2,0,1,0,30,3,2018
20,14.3,63,2,0,1,0,30,3,2018
21,13.7,73,2,0,1,0,30,3,2018
22,12.7,76,2,0,1,0,30,3,2018
23,12.1,77,2,0,1,0,30,3,2018
0,11.7,77,2,0,1,0,31,3,2018
1,11.5,77,2,0,1,0,31,3,2018
2,11.0,73,2,0,1,0,31,3,2018
3,10.7,74,2,0,1,0,31,3,2018
4,10.4,73,2,0,1,0,31,3,2018
5,9.8,73,2,0,1,0,31,3,2018
6,9.4,75,2,0,1,0,31,3,2018
7,9.5,72,2,0,1,0,31,3,2018
8,10.4,65,2,0,1,0,31,3,2018
9,12.6,57,2,0,1,0,31,3,2018
10,14.7,53,2,0,1,0,31,3,2018
11,16.7,45,2,0,1,0,31,3,2018
12,18.2,38,2,0,1,0,31,3,2018
13,19.3,37,2,0,1,0,31,3,2018
14,20.1,30,2,0,1,0,31,3,2018
15,18.9,28,2,0,1,0,31,3,2018
16,18.0,32,2,0,1,0,31,3,2018
17,17.3,36,2,0,1,0,31,3,2018
18,16.6,33,2,0,1,0,31,3,2018
19,15.3,41,2,0,1,0,31,3,2018
20,14.0,45,2,0,1,0,31,3,2018
21,13.3,48,2,0,1,0,31,3,2018
22,12.8,52,2,0,1,0,31,3,2018
23,12.4,63,2,0,1,0,31,3,2018
0,12.1,70,2,0,1,0,1,4,2018
1,11.7,74,2,0,1,0,1,4,2018
2,11.7,72,2,0,1,0,1,4,2018
3,11.9,71,2,0,1,0,1,4,2018
4,12.1,69,2,0,1,0,1,4,2018
5,12.3,65,2,0,1,0,1,4,2018
6,12.4,61,2,0,1,0,1,4,2018
7,12.5,62,2,0,1,0,1,4,2018
8,12.9,64,2,0,1,0,1,4,2018
9,13.5,66,2,0,1,0,1,4,2018
10,14.7,61,2,0,1,0,1,4,2018
11,16.7,55,2,0,1,0,1,4,2018
12,18.0,53,2,0,1,0,1,4,2018
13,17.9,60,2,0,1,0,1,4,2018
14,17.5,67,2,0,1,0,1,4,2018
15,18.2,63,2,0,1,0,1,4,2018
16,18.2,69,2,0,1,0,1,4,2018
17,18.0,72,2,0,1,0,1,4,2018
18,17.7,75,2,0,1,0,1,4,2018
19,17.4,79,2,0,1,0,1,4,2018
20,17.1,80,2,0,1,0,1,4,2018
21,16.9,81,2,0,1,0,1,4,2018
22,16.7,83,2,0,1,0,1,4,2018
23,16.3,82,2,0,1,0,1,4,2018
0,16.1,80,2,0,1,0,2,4,2018
1,16.0,79,2,0,1,0,2,4,2018
2,15.7,81,2,0,1,0,2,4,2018
3,15.6,81,2,0,1,0,2,4,2018
4,15.7,79,2,0,1,0,2,4,2018
5,15.3,82,2,0,1,0,2,4,2018
6,14.9,81,2,0,1,0,2,4,2018
7,15.1,80,2,0,1,0,2,4,2018
8,15.7,75,2,0,1,0,2,4,2018
9,16.6,70,2,0,1,0,2,4,2018
10,17.5,66,2,0,1,0,2,4,2018
11,18.5,61,2,0,1,0,2,4,2018
12,20.8,50,2,0,1,0,2,4,2018
13,21.9,48,2,0,1,0,2,4,2018
14,23.0,42,2,0,1,0,2,4,2018
15,23.7,43,2,0,1,0,2,4,2018
16,23.0,47,2,0,1,0,2,4,2018
17,22.0,49,2,0,1,0,2,4,2018
18,20.7,54,2,0,1,0,2,4,2018
19,19.1,60,2,0,1,0,2,4,2018
20,18.2,65,2,0,1,0,2,4,2018
21,17.9,64,2,0,1,0,2,4,2018
22,17.4,66,2,0,1,0,2,4,2018
23,16.8,70,2,0,1,0,2,4,2018
0,16.8,69,2,0,1,0,3,4,2018
1,17.1,72,2,0,1,0,3,4,2018
2,17.0,73,2,0,1,0,3,4,2018
3,17.0,74,2,0,1,0,3,4,2018
4,16.9,74,2,0,1,0,3,4,2018
5,16.9,73,2,0,1,0,3,4,2018
6,16.8,74,2,0,1,0,3,4,2018
7,16.8,73,2,0,1,0,3,4,2018
8,17.3,71,2,0,1,0,3,4,2018
9,18.3,67,2,0,1,0,3,4,2018
10,18.9,66,2,0,1,0,3,4,2018
11,19.0,67,2,0,1,0,3,4,2018
12,19.6,63,2,0,1,0,3,4,2018
13,20.1,61,2,0,1,0,3,4,2018
14,21.0,53,2,0,1,0,3,4,2018
15,19.9,58,2,0,1,0,3,4,2018
16,19.7,58,2,0,1,0,3,4,2018
17,19.7,57,2,0,1,0,3,4,2018
18,18.9,68,2,0,1,0,3,4,2018
19,18.0,74,2,0,1,0,3,4,2018
20,17.3,80,2,0,1,0,3,4,2018
21,17.0,83,2,0,1,0,3,4,2018
22,16.0,85,2,0,1,0,3,4,2018
23,15.0,94,2,0,1,0,3,4,2018
0,15.0,96,2,0,1,1,4,4,2018
1,14.8,96,2,0,1,0,4,4,2018
2,14.5,97,2,0,1,1,4,4,2018
3,14.3,97,2,0,1,1,4,4,2018
4,14.1,97,2,0,1,1,4,4,2018
5,11.9,97,2,0,1,1,4,4,2018
6,11.7,95,2,0,1,1,4,4,2018
7,10.3,90,2,0,1,0,4,4,2018
8,10.3,86,2,0,1,0,4,4,2018
9,10.4,81,2,0,1,0,4,4,2018
10,10.7,81,2,0,1,0,4,4,2018
11,12.8,65,2,0,1,0,4,4,2018
12,15.3,54,2,0,1,0,4,4,2018
13,16.7,47,2,0,1,0,4,4,2018
14,17.9,42,2,0,1,0,4,4,2018
15,17.9,44,2,0,1,0,4,4,2018
16,17.9,42,2,0,1,0,4,4,2018
17,17.2,46,2,0,1,0,4,4,2018
18,16.0,47,2,0,1,0,4,4,2018
19,14.3,53,2,0,1,0,4,4,2018
20,12.8,56,2,0,1,0,4,4,2018
21,11.8,57,2,0,1,0,4,4,2018
22,10.9,58,2,0,1,0,4,4,2018
23,10.2,58,2,0,1,0,4,4,2018
0,9.5,61,2,0,1,0,5,4,2018
1,9.0,62,2,0,1,0,5,4,2018
2,9.0,63,2,0,1,0,5,4,2018
3,8.9,64,2,0,1,0,5,4,2018
4,8.8,65,2,0,1,0,5,4,2018
5,8.3,81,2,0,1,1,5,4,2018
6,7.5,94,2,0,1,1,5,4,2018
7,7.1,94,2,0,1,1,5,4,2018
8,6.7,94,2,0,1,1,5,4,2018
9,6.8,89,2,0,1,0,5,4,2018
10,7.1,87,2,0,1,0,5,4,2018
11,7.1,93,2,0,1,0,5,4,2018
12,7.3,95,2,0,1,1,5,4,2018
13,7.7,95,2,0,1,0,5,4,2018
14,8.0,95,2,0,1,0,5,4,2018
15,8.1,96,2,0,1,1,5,4,2018
16,8.1,96,2,0,1,1,5,4,2018
17,8.0,96,2,0,1,1,5,4,2018
18,7.6,96,2,0,1,0,5,4,2018
19,7.6,96,2,0,1,1,5,4,2018
20,7.3,96,2,0,1,0,5,4,2018
21,7.3,96,2,0,1,1,5,4,2018
22,7.2,96,2,0,1,0,5,4,2018
23,7.1,96,2,0,1,1,5,4,2018
0,7.2,95,2,0,1,1,6,4,2018
1,7.2,95,2,0,1,1,6,4,2018
2,7.3,96,2,0,1,1,6,4,2018
3,7.2,96,2,0,1,1,6,4,2018
4,6.8,97,2,0,1,1,6,4,2018
5,6.3,97,2,0,1,1,6,4,2018
6,6.1,96,2,0,1,0,6,4,2018
7,5.7,95,2,0,1,0,6,4,2018
8,5.9,90,2,0,1,0,6,4,2018
9,6.9,83,2,0,1,0,6,4,2018
10,8.0,73,2,0,1,0,6,4,2018
11,8.3,69,2,0,1,0,6,4,2018
12,6.7,71,2,0,1,0,6,4,2018
13,7.9,58,2,0,1,0,6,4,2018
14,7.4,56,2,0,1,0,6,4,2018
15,6.8,50,2,0,1,0,6,4,2018
16,6.6,50,2,0,1,0,6,4,2018
17,6.3,50,2,0,1,0,6,4,2018
18,5.9,43,2,0,1,0,6,4,2018
19,4.8,48,2,0,1,0,6,4,2018
20,4.3,59,2,0,1,0,6,4,2018
21,4.0,67,2,0,1,0,6,4,2018
22,3.9,68,2,0,1,0,6,4,2018
23,3.8,75,2,0,1,0,6,4,2018
0,3.0,67,2,0,1,0,7,4,2018
1,2.6,67,2,0,1,0,7,4,2018
2,1.8,81,2,0,1,0,7,4,2018
3,1.5,82,2,0,1,1,7,4,2018
4,1.6,70,2,0,1,1,7,4,2018
5,1.6,62,2,0,1,0,7,4,2018
6,1.7,58,2,0,1,0,7,4,2018
7,1.9,51,2,0,1,0,7,4,2018
8,2.4,44,2,0,1,0,7,4,2018
9,3.4,37,2,0,1,0,7,4,2018
10,4.3,31,2,0,1,0,7,4,2018
11,4.7,26,2,0,1,0,7,4,2018
12,6.0,23,2,0,1,0,7,4,2018
13,7.4,22,2,0,1,0,7,4,2018
14,8.1,24,2,0,1,0,7,4,2018
15,7.6,36,2,0,1,0,7,4,2018
16,7.9,34,2,0,1,0,7,4,2018
17,7.6,36,2,0,1,0,7,4,2018
18,6.4,43,2,0,1,0,7,4,2018
19,4.9,47,2,0,1,0,7,4,2018
20,4.2,44,2,0,1,0,7,4,2018
21,3.8,39,2,0,1,0,7,4,2018
22,3.5,41,2,0,1,0,7,4,2018
23,3.1,39,2,0,1,0,7,4,2018
0,2.9,46,2,0,1,0,8,4,2018
1,2.4,46,2,0,1,0,8,4,2018
2,2.2,49,2,0,1,0,8,4,2018
3,2.0,50,2,0,1,0,8,4,2018
4,1.7,51,2,0,1,0,8,4,2018
5,1.3,51,2,0,1,0,8,4,2018
6,0.9,52,2,0,1,0,8,4,2018
7,0.9,54,2,0,1,0,8,4,2018
8,2.9,53,2,0,1,0,8,4,2018
9,5.1,46,2,0,1,0,8,4,2018
10,6.3,39,2,0,1,0,8,4,2018
11,6.4,29,2,0,1,0,8,4,2018
12,6.9,30,2,0,1,0,8,4,2018
13,7.4,27,2,0,1,0,8,4,2018
14,7.9,27,2,0,1,0,8,4,2018
15,7.3,38,2,0,1,0,8,4,2018
16,6.1,65,2,0,1,0,8,4,2018
17,4.3,80,2,0,1,1,8,4,2018
18,3.0,89,2,0,1,1,8,4,2018
19,2.5,94,2,0,1,1,8,4,2018
20,2.7,90,2,0,1,0,8,4,2018
21,2.8,88,2,0,1,0,8,4,2018
22,2.7,88,2,0,1,0,8,4,2018
23,2.9,85,2,0,1,0,8,4,2018
0,3.2,84,2,0,1,0,9,4,2018
1,2.8,87,2,0,1,0,9,4,2018
2,2.2,88,2,0,1,0,9,4,2018
3,1.6,94,2,0,1,0,9,4,2018
4,1.1,95,2,0,1,0,9,4,2018
5,0.7,96,2,0,1,0,9,4,2018
6,0.1,97,2,0,1,0,9,4,2018
7,0.6,97,2,0,1,0,9,4,2018
8,1.0,97,2,0,1,0,9,4,2018
9,2.6,96,2,0,1,0,9,4,2018
10,5.2,73,2,0,1,0,9,4,2018
11,7.5,54,2,0,1,0,9,4,2018
12,10.4,44,2,0,1,0,9,4,2018
13,12.4,32,2,0,1,0,9,4,2018
14,13.9,26,2,0,1,0,9,4,2018
15,14.2,24,2,0,1,0,9,4,2018
16,15.3,24,2,0,1,0,9,4,2018
17,15.3,26,2,0,1,0,9,4,2018
18,14.8,24,2,0,1,0,9,4,2018
19,13.4,33,2,0,1,0,9,4,2018
20,11.7,34,2,0,1,0,9,4,2018
21,10.3,38,2,0,1,0,9,4,2018
22,9.6,41,2,0,1,0,9,4,2018
23,9.6,43,2,0,1,0,9,4,2018
0,9.0,46,2,0,1,0,10,4,2018
1,9.0,44,2,0,1,0,10,4,2018
2,8.8,43,2,0,1,0,10,4,2018
3,8.1,48,2,0,1,0,10,4,2018
4,7.5,48,2,0,1,0,10,4,2018
5,7.1,53,2,0,1,0,10,4,2018
6,6.9,51,2,0,1,0,10,4,2018
7,7.2,50,2,0,1,0,10,4,2018
8,9.6,38,2,0,1,0,10,4,2018
9,11.9,35,2,0,1,0,10,4,2018
10,15.2,31,2,0,1,0,10,4,2018
11,18.5,27,2,0,1,0,10,4,2018
12,20.5,37,2,0,1,0,10,4,2018
13,21.9,34,2,0,1,0,10,4,2018
14,21.2,35,2,0,1,0,10,4,2018
15,21.4,33,2,0,1,0,10,4,2018
16,20.9,34,2,0,1,0,10,4,2018
17,20.6,39,2,0,1,0,10,4,2018
18,19.7,52,2,0,1,0,10,4,2018
19,19.2,55,2,0,1,0,10,4,2018
20,19.1,58,2,0,1,0,10,4,2018
21,17.5,70,2,0,1,1,10,4,2018
22,15.8,83,2,0,1,1,10,4,2018
23,15.1,83,2,0,1,1,10,4,2018
0,14.4,82,2,0,0,0,11,4,2018
1,13.6,81,2,0,0,0,11,4,2018
2,12.7,80,2,0,0,0,11,4,2018
3,11.6,81,2,0,0,0,11,4,2018
4,10.2,83,2,0,0,0,11,4,2018
5,9.7,84,2,0,0,0,11,4,2018
6,9.0,86,2,0,0,0,11,4,2018
7,8.8,85,2,0,0,0,11,4,2018
8,9.7,77,2,0,0,0,11,4,2018
9,11.8,59,2,0,0,0,11,4,2018
10,13.3,51,2,0,0,0,11,4,2018
11,14.9,44,2,0,0,0,11,4,2018
12,15.7,46,2,0,0,0,11,4,2018
13,15.6,38,2,0,0,0,11,4,2018
14,16.4,28,2,0,0,0,11,4,2018
15,17.0,28,2,0,0,0,11,4,2018
16,16.9,23,2,0,0,0,11,4,2018
17,16.2,22,2,0,0,0,11,4,2018
18,15.2,21,2,0,0,0,11,4,2018
19,13.2,28,2,0,0,0,11,4,2018
20,11.9,33,2,0,0,0,11,4,2018
21,11.0,34,2,0,0,0,11,4,2018
22,10.3,42,2,0,0,0,11,4,2018
23,9.7,45,2,0,0,0,11,4,2018
0,9.5,40,2,0,1,0,12,4,2018
1,8.9,40,2,0,1,0,12,4,2018
2,8.1,45,2,0,1,0,12,4,2018
3,7.8,49,2,0,1,0,12,4,2018
4,7.5,53,2,0,1,0,12,4,2018
5,7.1,57,2,0,1,0,12,4,2018
6,7.1,55,2,0,1,0,12,4,2018
7,7.6,54,2,0,1,0,12,4,2018
8,8.9,48,2,0,1,0,12,4,2018
